age,gender,occupation,user_id
26,M,self-employed,634006
30,F,other or not specified,402675
33,F,college/grad student,508371
31,M,academic/educator,949988
32,M,college/grad student,5796
29,M,sales/marketing,26294
32,M,college/grad student,519163
28,M,scientist,773762
21,M,sales/marketing,445213
27,M,executive/managerial,469393
32,F,college/grad student,528451
30,M,K-12 student,442781
33,M,K-12 student,691713
32,M,sales/marketing,249450
26,M,executive/managerial,409739
34,F,academic/educator,25056
28,M,sales/marketing,23462
25,M,sales/marketing,670046
31,M,artist,184662
78,M,executive/managerial,545407
28,F,executive/managerial,760853
31,M,executive/managerial,893051
34,M,scientist,6167
31,M,academic/educator,346150
30,M,scientist,829142
18,F,retired,431551
28,M,executive/managerial,988475
25,M,executive/managerial,934298
33,M,executive/managerial,209667
30,M,self-employed,630756
25,M,college/grad student,254056
32,M,writer,103859
22,M,executive/managerial,548466
27,M,executive/managerial,753478
31,M,executive/managerial,631830
28,M,college/grad student,541158
27,M,academic/educator,957688
28,M,college/grad student,963546
33,M,sales/marketing,800695
30,M,college/grad student,793224
25,M,executive/managerial,418219
25,M,other or not specified,954491
31,M,college/grad student,991681
28,M,executive/managerial,459328
29,M,college/grad student,333590
25,M,self-employed,447000
33,M,sales/marketing,172694
28,M,college/grad student,743883
34,M,college/grad student,709941
27,M,other or not specified,356213
28,M,college/grad student,124697
28,F,academic/educator,352071
32,M,homemaker,848224
29,M,sales/marketing,772665
27,M,executive/managerial,634934
25,M,scientist,718293
27,M,clerical/admin,425803
27,M,college/grad student,109446
33,M,college/grad student,339708
29,M,executive/managerial,542695
25,F,self-employed,537755
30,F,college/grad student,791227
30,F,other or not specified,587704
28,F,college/grad student,983063
25,M,executive/managerial,545294
34,M,college/grad student,257903
40,M,academic/educator,578889
31,M,college/grad student,547581
34,M,clerical/admin,145206
32,M,sales/marketing,122738
25,M,college/grad student,183949
32,M,college/grad student,622091
33,M,self-employed,49478
32,F,K-12 student,82622
26,M,scientist,106840
27,F,doctor/health care,4102
28,M,other or not specified,449121
29,M,sales/marketing,10408
34,M,scientist,373944
26,M,college/grad student,616252
28,M,college/grad student,500697
29,F,college/grad student,145954
28,M,sales/marketing,498718
32,F,college/grad student,234748
20,M,technician/engineer,887524
34,M,executive/managerial,492466
41,M,executive/managerial,351729
18,M,homemaker,210727
33,M,executive/managerial,539231
31,M,scientist,978277
32,M,academic/educator,221935
30,M,other or not specified,764549
32,M,other or not specified,509687
38,M,other or not specified,762735
32,F,academic/educator,111801
30,M,executive/managerial,703924
34,F,college/grad student,597520
32,M,tradesman/craftsman,818000
30,M,executive/managerial,695610
28,M,executive/managerial,162808
31,F,other or not specified,865018
18,M,K-12 student,824252
33,M,executive/managerial,381984
31,M,college/grad student,54220
26,F,sales/marketing,253714
34,M,scientist,349468
18,M,homemaker,706350
29,M,executive/managerial,573690
25,F,college/grad student,930368
25,M,clerical/admin,648993
30,M,college/grad student,799956
29,M,other or not specified,373499
32,M,sales/marketing,82880
30,M,executive/managerial,54853
28,M,executive/managerial,148582
27,M,executive/managerial,878118
32,F,sales/marketing,385832
52,M,self-employed,98701
27,M,executive/managerial,518012
30,M,doctor/health care,375278
32,M,college/grad student,257985
28,M,executive/managerial,14059
33,M,sales/marketing,579286
30,M,sales/marketing,263086
27,M,scientist,276135
29,F,academic/educator,989270
30,M,executive/managerial,755313
34,M,other or not specified,555687
29,M,college/grad student,893460
28,M,other or not specified,160570
30,M,artist,404324
36,M,scientist,113124
30,M,sales/marketing,782185
29,M,executive/managerial,462951
33,M,college/grad student,431459
18,M,K-12 student,18671
29,M,other or not specified,814246
26,M,executive/managerial,230922
33,F,college/grad student,92965
27,M,self-employed,153554
29,M,college/grad student,8602
76,F,academic/educator,537374
30,M,sales/marketing,858216
28,F,scientist,377939
35,F,academic/educator,852232
27,M,executive/managerial,112554
30,M,executive/managerial,893133
27,M,executive/managerial,712078
26,M,academic/educator,847534
25,M,executive/managerial,495789
29,M,college/grad student,288946
33,M,executive/managerial,774386
32,M,sales/marketing,713157
29,M,college/grad student,478250
32,M,sales/marketing,519037
26,M,college/grad student,205813
31,M,college/grad student,273240
26,M,executive/managerial,473904
29,M,executive/managerial,915850
33,M,college/grad student,279710
30,M,sales/marketing,627228
34,M,scientist,558311
26,M,college/grad student,109396
26,M,college/grad student,872732
26,M,executive/managerial,992670
28,M,executive/managerial,561232
34,M,college/grad student,453430
34,M,college/grad student,44058
26,M,executive/managerial,823189
56,M,retired,230451
25,M,executive/managerial,340175
27,M,scientist,919829
34,F,college/grad student,411350
34,M,sales/marketing,24843
18,M,sales/marketing,284983
34,M,college/grad student,408184
34,M,executive/managerial,429288
43,M,writer,587726
34,M,self-employed,775017
29,M,college/grad student,322374
33,M,executive/managerial,634820
41,M,executive/managerial,853047
34,M,college/grad student,930069
27,M,scientist,860732
18,M,self-employed,479327
27,M,college/grad student,989365
26,M,K-12 student,58424
51,M,executive/managerial,671259
34,M,sales/marketing,201075
28,M,college/grad student,808723
26,F,sales/marketing,929422
30,M,programmer,326102
25,M,college/grad student,61398
29,M,sales/marketing,163638
29,F,other or not specified,38810
31,M,executive/managerial,111075
32,M,executive/managerial,956109
26,M,executive/managerial,393131
34,M,executive/managerial,616884
29,M,technician/engineer,939513
28,M,college/grad student,669957
31,M,college/grad student,775070
32,M,executive/managerial,970643
32,M,self-employed,466575
28,M,scientist,878391
25,M,sales/marketing,841756
30,M,sales/marketing,692545
21,M,K-12 student,284209
27,F,executive/managerial,902231
31,M,scientist,81289
28,M,college/grad student,148191
29,M,scientist,594744
25,M,executive/managerial,616765
18,M,sales/marketing,956079
28,F,college/grad student,855920
34,M,executive/managerial,423448
33,M,other or not specified,898248
25,M,other or not specified,533546
25,M,executive/managerial,705915
27,M,self-employed,589284
39,M,writer,996497
32,M,homemaker,897129
26,M,college/grad student,223634
34,M,college/grad student,684072
18,F,K-12 student,119525
32,M,sales/marketing,889789
33,M,self-employed,526459
26,M,scientist,282469
31,M,scientist,437902
28,M,college/grad student,636119
28,M,scientist,43369
30,M,executive/managerial,971207
31,M,college/grad student,591111
34,M,sales/marketing,860392
27,M,academic/educator,160936
27,M,academic/educator,852641
34,M,self-employed,235243
29,M,sales/marketing,250629
33,M,college/grad student,100680
30,M,clerical/admin,408023
27,M,college/grad student,2911
23,M,sales/marketing,277704
28,M,college/grad student,99534
21,F,homemaker,286872
32,M,college/grad student,43656
27,M,other or not specified,872812
29,M,scientist,101159
27,M,scientist,692994
28,F,executive/managerial,285090
27,M,executive/managerial,824057
33,F,college/grad student,940678
26,M,executive/managerial,559626
29,F,academic/educator,737443
25,M,K-12 student,711993
19,M,college/grad student,185820
28,M,executive/managerial,593761
42,M,other or not specified,239209
32,M,scientist,549041
30,F,college/grad student,166774
27,M,K-12 student,181414
28,M,sales/marketing,175068
29,M,college/grad student,32885
34,F,self-employed,493776
33,M,scientist,693905
28,M,sales/marketing,361642
28,M,scientist,5327
27,M,scientist,206148
31,M,executive/managerial,391965
33,M,self-employed,963769
25,M,executive/managerial,700746
28,M,executive/managerial,526501
26,M,homemaker,455420
28,F,artist,979770
25,F,homemaker,351172
31,M,scientist,600856
28,M,self-employed,901218
28,F,college/grad student,471165
28,M,sales/marketing,937387
30,M,executive/managerial,676430
22,F,homemaker,124260
18,M,scientist,356570
25,M,sales/marketing,722063
21,M,sales/marketing,264798
37,F,retired,790960
28,M,executive/managerial,679619
26,M,clerical/admin,740168
27,F,other or not specified,689131
34,M,retired,137344
73,M,retired,423748
29,F,other or not specified,677252
21,M,homemaker,346670
26,M,writer,367137
26,M,college/grad student,365611
29,M,homemaker,341203
29,M,K-12 student,794771
25,M,farmer,229997
30,M,other or not specified,58728
32,M,customer service,77003
30,M,college/grad student,160730
32,M,other or not specified,445151
30,M,college/grad student,429105
24,M,sales/marketing,567803
27,M,sales/marketing,218443
25,M,executive/managerial,497045
39,M,sales/marketing,708682
27,M,sales/marketing,542607
31,M,college/grad student,776446
34,M,sales/marketing,191198
34,M,scientist,61087
15,M,sales/marketing,865907
17,M,scientist,266879
32,M,college/grad student,114997
18,M,college/grad student,283608
31,F,executive/managerial,154501
28,M,other or not specified,500889
28,M,executive/managerial,204333
31,M,self-employed,228361
31,M,college/grad student,567806
31,M,sales/marketing,556314
31,F,other or not specified,22113
32,M,homemaker,34423
27,M,college/grad student,951194
32,M,other or not specified,815028
28,M,college/grad student,448874
28,F,self-employed,320569
30,M,scientist,791506
29,M,executive/managerial,945859
26,M,executive/managerial,618331
26,F,other or not specified,670721
33,M,executive/managerial,406089
26,M,sales/marketing,161342
33,M,executive/managerial,211856
25,M,scientist,237442
28,M,other or not specified,140975
26,M,executive/managerial,829172
30,F,homemaker,502637
26,M,sales/marketing,747229
28,F,other or not specified,527176
16,F,K-12 student,850183
59,F,retired,120830
41,M,scientist,253334
32,F,self-employed,787644
33,M,sales/marketing,357972
33,M,sales/marketing,307481
26,M,executive/managerial,592984
30,M,college/grad student,519156
27,M,executive/managerial,944737
34,M,college/grad student,284490
26,M,college/grad student,580945
28,M,K-12 student,617261
29,M,scientist,308400
43,M,self-employed,203167
33,M,college/grad student,602484
28,M,K-12 student,292955
27,M,artist,980686
34,M,college/grad student,833263
29,M,scientist,213671
32,M,other or not specified,688224
26,F,sales/marketing,986693
32,M,college/grad student,756362
25,M,sales/marketing,185913
28,M,college/grad student,733895
31,M,retired,738754
19,M,programmer,568470
32,M,scientist,889278
29,M,other or not specified,519675
32,M,scientist,960388
34,F,sales/marketing,462002
18,M,K-12 student,1686
18,M,self-employed,837684
32,M,sales/marketing,952194
27,M,college/grad student,398757
28,M,sales/marketing,1078
25,M,self-employed,499998
32,F,other or not specified,601920
29,M,executive/managerial,302271
29,M,college/grad student,122535
30,M,sales/marketing,107397
22,M,other or not specified,216613
40,M,executive/managerial,338522
30,F,college/grad student,921738
19,M,college/grad student,764545
28,M,technician/engineer,878539
26,M,executive/managerial,780994
62,F,retired,183023
32,M,scientist,163078
34,M,scientist,225459
29,M,executive/managerial,36533
32,M,scientist,808194
18,M,artist,179449
44,M,sales/marketing,990817
27,F,college/grad student,228373
29,M,college/grad student,244156
32,F,sales/marketing,948289
42,F,self-employed,672499
27,M,executive/managerial,85771
27,M,homemaker,980939
31,M,college/grad student,336929
27,M,college/grad student,563537
26,M,self-employed,110795
33,M,college/grad student,997057
26,M,executive/managerial,691416
28,M,academic/educator,376708
23,M,K-12 student,531076
33,F,college/grad student,464690
34,M,artist,396871
